Timestamp,Amplitude
20241211_104619,676
481894,676
481887,675
481891,676
481894,676
481887,675
481891,676
481894,676
1,677
2,675
3,677
5,677
6,677
7,675
10,677
12,674
14,676
17,675
19,677
22,675
24,676
27,676
29,675
32,675
34,675
37,676
39,675
43,676
45,675
48,675
50,676
53,676
55,676
58,676
60,676
63,676
65,676
68,676
70,676
73,675
75,675
78,676
80,675
83,675
86,675
89,676
91,676
94,676
96,675
99,676
101,675
104,675
107,675
109,676
112,675
115,676
118,676
120,676
123,676
126,675
130,677
132,674
135,677
138,676
141,676
143,677
146,676
149,675
152,676
154,676
157,676
160,675
162,676
165,675
168,673
172,677
174,676
177,674
180,676
183,675
185,675
188,675
191,676
194,675
196,675
199,676
202,675
205,675
207,676
210,677
214,675
217,676
219,677
222,676
225,677
228,677
230,675
233,676
236,676
238,674
241,676
244,674
247,675
249,675
252,674
256,676
259,675
261,675
264,675
267,676
270,675
272,676
275,675
278,676
281,675
283,677
286,675
289,676
292,676
294,676
297,676
301,676
303,675
306,676
309,675
312,675
314,676
317,675
320,675
323,675
325,674
328,675
331,674
334,674
336,675
339,675
343,675
346,675
348,675
351,676
354,676
357,676
359,676
362,676
365,677
367,676
370,676
373,676
376,676
378,674
381,675
385,675
388,674
390,675
393,675
396,675
399,675
401,675
404,676
407,674
410,675
412,675
415,674
418,677
421,675
423,674
427,676
430,674
432,673
435,676
438,675
441,674
443,676
446,675
449,675
452,674
454,676
457,675
460,674
463,675
465,675
468,674
472,675
475,674
477,674
480,674
483,675
486,675
488,675
491,675
494,675
496,675
499,675
502,675
505,675
507,676
510,675
514,675
517,676
519,676
522,675
525,675
528,675
530,675
533,674
536,675
539,674
541,674
544,675
547,675
550,675
552,675
556,675
559,675
561,676
564,675
567,676
570,676
572,675
575,676
578,675
581,675
583,676
586,675
589,675
592,675
594,675
598,675
601,675
604,675
606,675
609,675
612,675
615,675
617,675
620,675
623,675
625,675
628,675
631,675
634,674
636,675
640,675
643,676
646,676
648,676
651,676
654,675
657,676
659,675
662,675
665,675
668,676
670,675
673,675
676,675
679,675
681,675
685,676
688,676
690,676
693,676
696,677
699,676
701,677
704,677
707,676
710,677
712,676
715,676
718,675
721,675
723,675
727,675
730,675
733,675
735,675
738,675
741,675
744,675
746,675
749,675
752,676
754,676
757,676
760,676
763,676
765,676
769,676
772,676
775,676
777,677
780,677
783,676
786,676
788,676
791,676
794,676
797,676
799,675
802,675
805,675
808,675
811,675
814,675
817,675
819,675
822,675
825,675
828,676
830,676
833,675
836,676
839,676
841,675
844,676
847,677
850,676
852,677
856,676
859,676
862,676
864,676
867,676
870,675
873,675
875,675
878,675
881,675
883,675
886,675
889,675
892,676
894,675
898,676
901,675
904,675
906,676
909,675
912,676
915,675
917,675
920,675
923,675
926,675
928,675
931,675
934,676
937,676
940,676
943,676
946,676
948,676
951,676
954,675
957,675
959,675
962,674
965,675
968,674
970,674
973,674
976,674
979,675
982,675
985,675
988,676
991,675
993,676
996,675
999,676
1002,675
1005,675
1008,675
1011,675
1014,675
1017,675
1020,675
1024,675
1027,675
1030,675
1033,675
1036,675
1039,675
1042,674
1045,674
1048,674
1051,675
1054,675
1056,675
1059,674
1062,674
1065,674
1069,674
1072,675
1075,675
1078,675
1081,675
1084,676
1087,676
1090,676
1093,676
1096,675
1099,674
1102,675
1105,673
1108,673
1112,673
1115,674
1118,674
1121,675
1124,674
1127,675
1130,675
1133,675
1136,675
1139,676
1142,676
1145,676
1148,675
1152,676
1155,675
1158,676
1161,675
1164,675
1167,675
1170,675
1173,675
1176,675
1179,675
1182,675
1185,675
1188,675
1191,675
1195,675
1198,675
1201,675
1204,675
1207,675
1210,675
1213,675
1216,676
1219,676
1222,676
1225,676
1228,676
1231,676
1234,676
1238,676
1241,676
1244,675
1247,675
1250,675
1253,675
1256,675
1259,676
1262,675
1265,675
1268,675
1271,675
1274,675
1277,674
1281,675
1284,675
1287,675
1290,675
1293,675
1296,675
1299,676
1302,676
1305,676
1308,676
1311,676
1314,676
1316,676
1319,675
1323,675
1326,675
1329,675
1332,675
1335,674
1338,674
1341,674
1344,674
1347,674
1350,674
1353,675
1356,675
1359,676
1362,676
1366,676
1369,676
1372,675
1375,675
1378,675
1381,675
1384,675
1387,675
1390,675
1393,675
1396,675
1399,674
1402,675
1405,674
1409,674
1412,674
1415,675
1418,674
1421,674
1424,676
1427,675
1430,675
1433,674
1436,675
1439,675
1442,676
1445,674
1448,675
1452,674
1455,676
1458,675
1461,675
1464,675
1467,676
1470,675
1473,675
1476,674
1479,674
1482,674
1485,674
1488,672
1491,675
1495,676
1498,675
1501,674
1504,674
1507,674
1510,675
1513,674
1516,676
1519,676
1522,674
1525,675
1528,675
1531,673
1534,675
1538,674
1541,675
1544,674
1547,675
1550,674
1553,675
1556,674
1559,675
1562,675
1565,676
1568,674
1571,675
1574,674
1577,676
1580,675
1583,674
1586,674
1589,676
1592,674
1595,674
1598,674
1601,674
1604,674
1607,674
1610,675
1613,674
1616,674
1619,674
1623,675
1626,674
1629,675
1632,676
1635,673
1638,677
1641,674
1644,677
1647,675
1650,674
1653,677
1656,675
1659,675
1662,675
1666,675
1669,677
1672,673
1675,675
1678,675
1681,676
1684,677
1687,674
1690,677
1693,675
1696,676
1699,676
1702,675
1705,677
1709,674
1712,676
1715,677
1718,676
1721,676
1724,676
1727,676
1730,677
1733,677
1736,677
1739,675
1742,677
1745,676
1748,675
1752,676
1755,677
1758,677
1761,676
1764,677
1767,676
1770,676
1773,675
1776,678
1779,677
1782,677
1785,677
1788,676
1792,678
1795,676
1798,677
1801,677
1804,677
1807,676
1810,675
1813,677
1816,676
1819,679
1822,676
1825,675
1828,676
1831,677
1835,677
1838,677
1840,674
1843,677
1846,676
1849,677
1852,676
1855,674
1858,675
1861,677
1864,677
1867,676
1870,676
1873,677
1876,677
1880,677
1883,677
1886,677
1889,677
1892,676
1895,676
1898,677
1901,676
1904,675
1907,675
1910,677
1913,676
1916,675
1920,677
1923,677
1926,677
1929,677
1932,677
1935,676
1938,676
1941,677
1944,677
1947,677
1950,676
1953,675
1956,677
1959,675
1963,677
1966,676
1969,677
1972,676
1975,677
1978,676
1981,676
1984,675
1987,675
1990,676
1993,676
1996,675
1999,676
2002,675
2006,675
2009,676
2012,676
2015,676
2018,677
2021,677
2024,675
2027,676
2030,677
2033,675
2036,677
2039,677
2042,676
2045,677
2049,676
2052,675
2055,676
2058,676
2061,676
2064,675
2067,676
2070,677
2073,676
2076,676
2079,674
2082,677
2085,675
2088,676
2092,675
2095,677
2098,676
2100,676
2103,675
2106,675
2109,676
2112,676
2115,677
2118,676
2121,676
2124,675
2127,676
2130,675
2134,675
2137,677
2140,674
2143,674
2146,676
2149,674
2152,674
2155,675
2158,676
2161,676
2164,676
2167,676
2170,675
2173,675
2177,676
2180,677
2183,675
2186,676
2189,675
2192,675
2195,677
2198,676
2201,675
2204,676
2207,674
2210,675
2213,674
2216,674
2220,673
2223,673
2226,674
2229,673
2232,674
2235,677
2238,672
2241,675
2244,676
2247,677
2250,676
2253,677
2256,677
2259,677
2263,676
2266,677
2269,676
2272,677
2275,675
2278,675
2281,675
2284,676
2287,673
2290,676
2293,674
2296,673
2299,676
2302,675
2306,674
2309,673
2312,674
2315,676
2318,674
2321,677
2324,676
2327,674
2330,676
2333,675
2336,677
2339,673
2342,674
2345,675
2349,678
2352,674
2355,672
2358,675
2361,677
2363,676
2366,671
2369,677
2372,671
2375,673
2378,677
2381,673
2384,675
2387,675
2391,675
2394,676
2397,674
2400,677
2403,675
2406,675
2409,676
2412,675
