Timestamp,Amplitude
20241211_104619,680
481893,680
4481886,680
481889,680
481893,680
4481886,680
481889,680
481893,680
0,680
2,681
3,681
4,681
5,680
7,680
9,681
11,680
14,680
16,680
19,680
21,680
24,682
26,680
29,680
31,680
34,680
36,680
39,680
41,680
45,680
47,680
50,680
52,680
54,680
57,681
59,680
62,680
64,680
67,680
69,680
72,680
74,680
77,680
79,680
82,680
84,680
88,680
90,680
93,680
95,680
98,680
100,680
103,680
106,680
109,680
111,679
114,680
117,680
119,680
122,680
125,680
129,680
131,680
134,680
137,680
140,680
142,680
145,680
148,680
151,680
153,680
156,680
159,681
162,680
164,680
167,680
171,680
174,680
176,680
179,681
182,680
185,680
187,680
190,680
193,680
195,680
198,680
201,680
204,680
206,680
209,680
212,680
216,680
218,680
221,680
224,680
227,680
229,679
232,680
235,679
238,680
240,680
243,680
246,680
249,680
251,681
254,680
258,680
260,680
263,680
266,680
269,680
271,680
274,680
277,680
280,680
282,680
285,680
288,680
291,680
293,680
296,680
300,680
303,680
305,680
308,680
311,680
314,680
316,680
319,680
322,680
324,680
327,680
330,680
333,680
335,680
338,680
342,680
345,680
347,680
350,680
353,680
356,680
358,680
361,680
364,680
367,680
369,680
372,680
375,680
378,680
380,680
384,680
387,680
389,680
392,680
395,680
398,680
400,680
403,680
406,680
409,681
411,681
414,680
417,680
420,680
422,680
425,680
429,680
432,680
434,681
437,680
440,680
443,681
445,680
448,680
451,680
453,680
456,680
459,680
462,680
464,680
467,680
471,680
474,680
476,680
479,680
482,680
485,680
487,680
490,680
493,680
496,680
498,680
501,680
504,680
507,680
509,680
513,680
516,681
518,680
521,680
524,680
527,680
529,680
532,680
535,680
538,680
540,680
543,680
546,680
549,680
551,680
555,680
558,680
561,681
563,680
566,680
569,680
572,680
574,680
577,680
580,680
582,680
585,680
588,680
591,680
593,680
596,680
600,680
603,680
605,680
608,680
611,680
614,680
616,680
619,680
622,680
625,680
627,680
630,680
633,680
636,680
638,680
642,680
645,680
647,680
650,680
653,680
656,680
658,680
661,680
664,680
667,680
669,680
672,680
675,680
678,680
680,680
684,680
687,680
690,680
692,680
695,680
698,680
701,680
703,680
706,680
709,680
711,680
714,680
717,680
720,680
722,680
726,680
729,680
732,680
734,680
737,680
740,680
743,680
745,680
748,680
751,680
754,680
756,680
759,680
762,680
765,680
768,680
771,680
774,680
776,680
779,680
782,680
785,680
787,680
790,680
793,680
796,680
798,680
801,680
804,680
807,680
809,680
813,680
816,680
819,680
821,680
824,680
827,680
830,680
832,680
835,680
838,680
840,680
843,680
846,681
849,680
851,680
855,680
858,680
861,680
863,680
866,680
869,680
872,680
874,680
877,680
880,680
883,680
885,680
888,680
891,680
894,680
897,680
900,680
903,680
905,680
908,680
911,680
914,680
916,680
919,680
922,680
925,680
927,680
930,680
933,680
936,680
939,680
942,680
945,680
948,680
950,680
953,680
956,680
959,680
961,680
964,680
967,680
969,680
