Timestamp,Amplitude
20241211_104619,806
481895,764
481888,786
481892,806
481895,764
481888,786
481892,806
481895,764
1,785
2,761
4,736
5,732
6,731
8,730
10,735
13,743
15,767
18,784
20,781
23,750
25,730
28,730
30,735
33,746
35,770
38,786
40,778
44,742
46,730
49,731
51,736
54,751
56,774
59,788
61,775
64,736
66,730
69,730
71,736
74,755
76,777
79,792
81,773
84,732
87,730
90,731
92,738
95,760
97,785
99,792
102,767
105,729
108,730
110,736
113,750
116,783
119,803
121,781
124,732
128,729
131,733
133,744
136,778
139,808
142,795
144,739
147,729
150,731
152,742
155,775
158,804
161,798
163,746
166,729
169,731
173,738
175,770
178,800
181,801
184,755
186,729
189,729
192,738
195,768
197,798
200,804
203,760
206,730
208,729
211,735
215,762
217,794
220,808
223,772
226,730
228,729
231,735
234,758
237,790
239,810
242,782
245,730
248,728
250,733
253,753
257,786
260,811
262,788
265,731
268,729
271,733
273,749
276,783
279,811
281,793
284,733
287,729
290,733
292,745
295,779
299,810
302,797
304,738
307,728
310,731
313,742
315,775
318,806
321,800
324,746
326,729
329,730
332,738
335,771
337,803
340,804
344,756
346,729
349,730
352,736
355,767
357,800
360,808
363,766
366,730
368,729
371,736
374,762
377,796
379,810
382,775
386,729
389,730
391,734
394,757
397,792
400,812
402,784
405,729
408,729
410,734
413,753
416,788
419,816
421,792
424,732
428,728
431,734
433,749
436,784
439,814
442,797
444,735
447,729
450,732
453,745
455,781
458,811
461,801
464,740
466,728
470,732
473,740
475,776
478,808
481,801
484,748
486,728
489,731
492,738
495,771
497,804
500,804
503,755
506,729
508,729
512,735
515,766
518,799
520,807
523,765
526,729
529,729
531,733
534,760
537,793
539,808
542,772
545,730
548,728
550,734
553,756
557,789
560,810
562,782
565,730
568,729
571,733
573,752
576,787
579,812
582,788
584,731
587,729
590,733
593,747
595,782
599,811
602,793
604,733
607,728
610,732
613,744
615,778
618,808
621,796
624,738
626,729
629,732
632,740
635,774
637,805
641,800
644,746
647,729
649,731
652,737
655,770
658,802
660,803
663,756
666,728
668,728
671,736
674,765
677,798
679,806
683,765
686,729
689,728
691,735
694,761
697,794
700,809
702,775
705,729
708,729
711,733
713,757
716,790
719,810
722,782
724,730
728,728
731,734
733,751
736,785
739,811
742,789
744,731
747,730
750,733
753,748
755,782
758,810
761,794
764,734
766,730
770,732
773,744
776,778
778,809
781,798
784,740
787,728
789,732
792,741
795,774
797,805
800,800
803,747
806,729
808,730
812,737
815,770
818,801
820,802
823,756
826,730
829,730
831,735
834,765
837,799
840,807
842,766
845,729
848,729
851,735
854,761
857,794
860,809
862,775
865,730
868,728
871,734
873,757
876,790
879,811
882,785
884,730
887,729
890,733
893,752
896,786
899,811
902,789
905,732
907,729
910,734
913,747
916,782
918,810
921,793
924,734
926,730
929,732
932,744
935,777
937,807
941,797
944,738
947,729
949,732
952,740
955,774
958,804
960,799
963,747
966,729
969,730
971,737
974,769
977,800
980,802
983,756
986,729
989,729
991,736
994,766
997,797
1000,806
1003,762
1006,730
1009,732
1012,740
1015,779
1018,814
1021,801
1025,733
1028,728
1031,734
1034,757
1037,795
1040,814
1043,771
1046,729
1049,730
1052,739
1055,776
1057,813
1060,803
1063,736
1067,728
1070,733
1073,755
1076,793
1079,815
1082,778
1085,730
1088,729
1091,738
1094,774
1097,812
1100,805
1103,740
1106,728
1110,732
1113,751
1116,790
1119,814
1122,781
1125,728
1128,729
1131,736
1134,771
1137,807
1140,805
1143,743
1146,729
1149,732
1153,749
1156,788
1159,816
1162,786
1165,729
1168,729
1171,736
1174,768
1177,805
1180,807
1183,747
1186,729
1189,732
1192,747
1196,786
1199,817
1202,791
1205,729
1208,729
1211,735
1214,765
1217,803
1220,808
1223,753
1226,729
1229,732
1232,745
1235,783
1239,816
1242,793
1245,730
1248,729
1251,735
1254,762
1257,800
1260,808
1263,757
1266,728
1269,733
1272,743
1275,781
1278,814
1282,795
1285,730
1288,728
1291,734
1294,759
1297,796
1300,809
1303,762
1306,729
1309,730
1312,741
1315,779
1317,812
1320,798
