Timestamp,Amplitude
20241206_145206,669
291753,659
291758,673
1,686
2,694
3,709
5,676
6,668
7,669
10,688
12,667
14,689
17,684
19,672
22,681
24,674
27,653
29,671
32,681
34,690
37,686
39,685
43,694
45,696
48,686
50,696
53,689
55,688
58,695
60,684
63,678
65,695
68,680
70,682
73,685
75,674
78,677
80,681
82,681
86,666
88,667
91,678
93,684
96,672
98,700
101,694
104,681
106,691
109,681
112,697
115,705
117,677
120,684
123,680
126,671
129,672
132,675
135,669
138,671
140,682
143,674
146,677
148,676
151,680
154,666
157,682
159,675
162,678
165,670
167,671
171,675
174,682
177,703
179,681
182,685
185,694
188,681
190,686
193,699
196,703
199,690
201,683
204,684
207,699
210,690
212,692
216,680
219,669
221,668
224,670
227,691
230,677
232,662
235,674
238,685
241,686
243,678
246,666
249,692
251,682
254,706
258,692
261,717
263,709
266,682
269,699
272,688
274,687
277,670
280,685
282,687
285,667
288,674
291,679
293,677
296,660
300,675
303,675
305,683
308,678
311,689
314,691
316,683
319,692
322,723
324,689
327,692
330,681
333,676
335,695
338,685
342,687
345,678
347,687
350,673
353,688
355,675
358,688
361,685
364,679
366,687
369,682
372,680
375,676
377,696
380,676
384,690
386,684
389,685
392,684
395,700
397,675
400,691
403,685
406,664
408,688
411,682
414,679
417,664
419,677
422,682
425,666
428,686
431,681
434,668
437,683
439,686
442,659
445,690
448,686
450,684
453,699
456,685
458,696
461,691
464,684
467,687
470,698
473,697
476,669
479,690
481,673
484,670
487,686
489,687
492,680
495,681
498,688
500,697
503,671
506,681
509,674
512,674
515,679
518,687
521,681
523,690
526,662
529,694
531,690
534,683
537,688
540,687
542,693
545,676
548,673
551,684
553,660
557,683
560,673
562,697
565,674
568,678
571,681
573,676
576,658
579,709
582,685
584,681
587,699
590,687
593,696
595,681
599,699
602,690
604,678
607,678
610,680
613,667
615,675
618,660
621,663
624,655
626,663
629,686
632,681
635,705
637,685
641,690
644,672
647,662
649,676
652,685
655,694
658,694
660,689
663,690
666,685
668,682
671,698
674,681
677,696
679,683
683,687
686,687
688,666
691,679
694,674
697,688
699,668
702,669
705,690
708,676
710,680
713,663
716,674
719,671
721,679
724,679
728,678
731,669
733,705
736,704
739,679
742,681
744,687
747,695
750,695
752,684
755,673
758,680
761,666
763,665
766,649
770,682
772,673
775,699
778,680
781,696
783,690
786,629
789,687
792,734
794,687
797,697
800,692
803,705
805,683
808,673
812,684
815,686
817,673
820,683
823,679
826,681
828,675
831,691
834,682
836,668
839,691
842,669
845,680
847,688
850,679
854,681
857,697
859,696
862,694
865,684
867,696
870,684
873,684
876,679
878,678
881,698
884,683
886,665
889,667
892,662
896,639
898,683
901,689
904,682
906,661
909,668
912,694
915,682
917,676
920,695
923,679
926,680
928,684
931,700
934,698
937,690
940,693
943,682
946,674
949,701
951,689
954,681
957,678
960,707
962,662
965,687
968,675
970,663
973,666
976,669
979,658
982,677
985,678
988,689
991,677
993,682
996,710
999,692
1002,684
1005,688
1008,685
1011,690
1014,692
1017,684
1020,744
1024,681
1027,682
1030,682
1033,691
1035,688
1038,678
1041,652
1044,669
1047,693
1050,686
1053,680
1056,657
1059,695
1062,685
1065,692
1069,685
1072,686
1075,689
1078,694
1081,681
1084,682
1087,683
1090,688
1093,674
1096,674
1099,677
1102,665
1105,674
1108,705
1112,673
1115,676
1118,677
1121,696
1124,677
1127,695
1130,703
1133,683
1136,692
1139,680
1142,690
1145,691
1148,685
1152,688
1155,684
1158,676
1161,693
1164,677
1167,676
1170,675
1173,666
1176,677
1179,671
1182,680
1185,682
1188,698
1191,688
1195,695
1198,688
1201,684
1204,694
1207,677
1210,701
1213,689
1216,701
1219,690
1222,689
1225,662
1228,703
1231,669
1234,659
1238,674
1241,680
1243,666
1246,679
1249,663
1252,676
1255,673
1258,677
1261,696
1264,678
1267,682
1270,696
1273,686
1276,679
1280,689
1283,668
1286,688
1289,692
1292,680
1295,684
1298,680
1301,669
1304,679
1307,680
1310,679
1313,673
1316,680
1319,693
1323,683
1326,677
1329,679
1332,680
1335,679
1338,698
1341,688
1344,681
1347,693
1350,707
1353,681
1356,701
1359,675
1362,688
1366,674
1369,676
1372,683
1375,694
1378,665
1381,669
1384,653
1387,679
1390,673
1393,676
1396,681
1399,682
1402,678
1405,682
1409,696
1411,691
1414,691
1417,676
1420,690
1423,677
1426,685
1429,688
1432,695
1435,668
1438,680
1441,676
1444,669
1447,669
1451,683
1454,682
1457,684
1460,666
1463,652
1466,688
1469,685
1472,694
1475,691
1478,682
1481,707
1484,674
1487,698
1490,672
1494,673
1497,672
1500,695
1503,663
1506,680
1509,663
1512,684
1515,676
1518,676
1521,647
1524,665
1527,668
1530,684
1533,698
1537,678
1540,688
1543,673
1546,697
1549,696
1552,678
1555,697
1557,685
1560,676
1563,672
1566,690
1569,673
1572,676
1575,677
1579,670
1582,685
1585,675
1588,690
1591,671
1594,665
1597,679
1600,678
1603,704
1606,699
1609,697
1612,689
1615,685
1618,689
1622,700
1625,700
1628,685
1631,679
1634,684
1637,684
1640,684
1643,676
1646,673
1649,675
1652,670
1655,675
1658,693
1661,683
1665,680
1668,680
1671,685
1674,686
1677,685
1680,681
1683,685
1686,682
1689,688
1692,680
1695,682
1698,705
1701,686
1704,681
1708,696
1711,677
1714,677
1717,662
1720,657
1723,652
1726,694
1729,684
1732,683
1735,686
1738,697
1741,684
1744,695
1747,663
1751,691
1754,693
1757,703
1760,695
1763,675
1766,688
1769,689
1772,678
1774,666
1777,694
1780,675
1783,667
1786,677
1789,678
1793,688
1796,685
1799,678
1802,687
1805,684
1808,688
1811,683
1814,691
1817,686
1820,691
1823,711
1826,678
1829,699
1832,683
1836,689
1839,674
1842,679
1845,675
1848,677
1851,672
1854,683
1857,668
1860,670
1863,698
1866,674
1869,682
1872,659
1875,677
1879,679
1882,680
1885,665
1888,702
1891,697
1894,687
1897,692
1900,690
1903,682
1906,684
1909,682
1912,673
1915,677
1918,671
1922,674
1925,659
1928,678
1931,672
1934,690
1937,675
1940,685
1943,682
1946,666
1949,704
1952,674
1955,691
1958,676
1961,700
1965,682
1968,676
1971,652
1974,675
1977,682
1980,681
1983,665
1986,674
1989,679
1991,677
1994,664
1997,688
2000,671
2003,691
2007,694
2010,676
2013,685
2016,696
2019,687
2022,691
2025,694
2028,688
2031,695
2034,694
2037,685
2040,700
2043,678
2046,678
2050,680
2053,687
2056,684
2059,667
2062,668
2065,670
2068,683
2071,677
2074,689
2077,678
2080,665
2083,696
2086,670
2089,703
2093,670
2096,689
2099,694
2102,676
2105,686
2108,692
2111,657
2114,680
2117,686
2120,681
2122,696
2125,669
2128,681
2131,684
2135,684
2138,690
2141,674
2144,680
2147,699
2150,692
2153,699
2156,683
2159,690
2162,694
2165,688
2168,688
2171,698
2174,682
2178,686
2181,691
2184,677
2187,683
2190,682
2193,687
2196,674
2199,680
2202,676
2205,672
2208,680
2211,695
2214,681
2217,682
2221,660
2224,690
2227,697
2230,706
2233,718
2236,700
2239,690
2242,670
2245,682
2248,680
2251,637
2254,698
2257,666
2260,674
2264,681
2267,650
2270,677
2273,674
2276,678
2279,692
2282,684
2285,680
2288,691
2291,688
2294,700
2297,681
2300,696
2304,696
2307,686
2310,668
2313,671
2316,666
2319,676
2322,681
2325,665
2328,685
2331,659
2334,670
2337,681
2339,671
2342,679
2345,689
2349,689
2352,680
2355,687
2358,690
2361,692
2364,684
2367,708
2370,689
2373,676
2376,689
2379,689
2382,670
2385,685
2388,669
2392,674
2395,671
2398,680
2401,670
2404,688
2407,674
2410,677
2413,688
2416,693
2419,696
2422,680
2425,689
2428,687
2432,676
2435,706
2438,682
2441,693
2444,654
2447,686
2450,662
2453,683
2456,699
2459,671
2462,657
2465,669
2468,673
2471,675
2475,669
2478,677
2481,670
2484,701
2487,695
2490,691
2493,693
2496,687
2499,690
2502,672
2505,679
2508,675
2511,694
2513,673
2516,697
2520,675
2523,683
2526,649
2529,684
2532,678
2535,699
2538,672
2541,685
2544,689
2547,677
2550,674
2553,687
2556,684
2560,700
2563,692
2566,691
2569,681
2572,691
2575,683
2578,690
2581,684
2584,671
2587,675
2590,676
2593,688
2596,676
2599,693
2603,666
2606,704
2609,698
2612,666
2615,691
2618,676
2621,698
2624,705
2627,680
2630,680
2633,685
2636,672
2639,692
2642,697
2644,685
2648,688
2651,677
2654,686
2657,675
2660,669
2663,678
2666,667
2669,683
2672,678
2675,677
2678,682
2681,682
2684,684
2688,680
2691,687
2694,687
2697,694
2700,691
2703,697
2706,677
2709,657
2712,676
2715,699
2718,691
2721,664
2724,691
2727,660
2731,678
2734,670
2737,667
2740,681
2743,670
2746,689
2749,688
2752,677
2755,684
2758,689
2761,684
2764,681
2767,692
2770,694
2774,686
2777,694
2780,676
2783,686
2786,681
2789,688
2792,695
2795,673
2798,677
2801,672
2804,687
2807,678
2810,664
2813,682
