Timestamp,Amplitude
20241206_144713,844
90643,733
90646,738
90649,844
90643,733
90646,738
90649,844
90643,733
90646,738
90649,844
1,744
2,824
4,826
5,844
6,855
8,913
10,896
13,736
15,733
18,733
20,741
23,853
25,905
28,964
30,927
33,748
35,734
38,736
40,744
44,5
46,793
49,907
51,873
54,736
56,732
58,738
61,747
63,845
66,908
68,959
71,888
73,731
76,732
78,736
81,751
83,849
87,925
89,959
92,877
94,732
97,732
99,735
102,826
105,5
107,822
110,835
113,736
116,736
118,733
121,758
124,865
126,956
130,953
133,777
136,736
138,732
141,746
144,873
147,950
149,960
152,799
155,736
158,734
160,742
163,850
166,5
168,831
172,779
175,736
178,733
180,739
183,853
186,905
189,957
191,891
194,735
197,733
200,740
202,855
205,908
208,959
210,912
214,736
217,736
220,741
222,828
225,887
228,5
230,765
233,731
236,734
239,736
241,812
244,866
247,961
250,937
252,747
256,733
259,737
262,751
264,862
267,963
270,960
273,783
275,735
278,734
281,748
284,857
286,938
289,736
292,731
294,740
297,733
301,738
304,845
306,924
309,955
312,859
315,736
317,733
320,743
323,856
326,921
328,962
331,891
334,734
337,735
339,736
343,852
346,909
349,959
351,738
354,734
357,733
359,743
362,833
365,897
368,965
370,915
373,734
376,730
379,729
381,822
385,881
388,965
391,942
393,749
396,745
399,735
402,817
404,868
407,962
410,953
413,735
415,737
418,735
421,747
424,857
427,951
430,954
433,778
435,733
438,733
441,4
444,842
446,929
449,962
452,854
454,735
457,741
460,743
463,863
465,936
468,959
472,889
475,732
477,731
480,741
483,854
486,906
488,959
491,908
494,733
497,734
499,736
502,758
505,845
508,956
510,913
514,737
517,733
519,737
522,832
525,888
528,966
530,937
533,4
536,733
538,742
541,811
544,869
547,966
549,951
552,756
556,738
559,732
561,748
564,764
567,882
570,921
572,761
575,733
578,734
581,743
583,851
586,945
589,954
592,804
594,5
598,734
601,740
603,859
606,930
609,956
612,872
614,734
617,731
620,742
622,851
625,803
628,922
631,872
633,734
636,734
640,741
643,837
645,894
648,966
651,925
654,737
656,731
659,739
662,829
665,889
667,963
670,926
673,736
676,735
678,741
681,806
685,872
687,862
690,867
693,737
696,736
698,730
701,812
704,866
707,958
709,958
712,779
715,746
718,736
720,747
723,853
727,951
730,959
732,793
735,734
738,732
741,745
743,857
746,739
749,856
751,795
754,737
757,731
760,740
762,860
765,927
769,967
772,891
774,736
777,733
780,735
783,840
785,892
788,962
791,895
794,728
796,730
799,741
802,824
805,891
807,757
811,774
814,736
816,730
819,738
822,831
825,884
827,964
830,937
833,741
836,734
838,5
841,810
844,851
846,958
849,949
852,761
856,736
858,734
861,744
864,848
867,939
869,754
872,734
875,731
878,733
880,745
883,859
886,953
889,957
891,856
894,737
898,732
901,5
903,829
906,899
909,961
911,880
914,739
917,731
920,740
922,840
