Timestamp,Amplitude
20241211_105649,658
628659,694
628663,671
628666,658
1,682
2,688
3,688
5,703
6,689
7,683
10,692
12,688
14,683
17,670
19,673
22,659
24,675
27,671
29,685
32,669
34,684
37,684
39,671
43,680
45,669
48,661
50,692
53,671
55,692
58,685
60,686
63,682
65,682
68,675
70,674
73,693
75,687
78,691
80,680
83,688
86,698
89,682
91,665
94,650
96,671
98,672
101,684
104,670
106,673
109,666
112,675
115,683
117,678
120,695
123,683
126,671
129,676
132,690
135,686
138,682
140,682
143,681
146,655
148,688
151,681
154,675
157,665
159,665
162,665
165,661
168,663
171,672
174,678
177,667
180,671
182,659
185,665
188,665
191,678
193,686
196,667
199,690
202,666
204,682
207,669
210,663
212,681
216,688
219,671
222,671
224,686
227,685
230,683
232,678
235,685
238,683
241,667
243,672
246,671
249,682
252,682
254,672
258,671
261,656
264,666
266,654
269,682
272,675
274,690
277,691
280,671
283,675
285,663
288,665
291,663
294,667
296,673
300,691
303,673
306,685
308,683
311,699
314,692
316,675
319,673
322,661
325,664
327,665
330,693
333,686
336,666
338,684
342,683
345,669
347,694
350,693
353,675
356,695
358,669
361,693
364,692
366,681
369,672
372,661
375,686
377,694
380,678
384,674
387,679
389,685
392,671
395,679
397,685
400,676
403,660
406,690
408,679
411,688
414,684
417,667
419,675
422,683
425,671
429,674
431,670
434,663
437,667
440,674
442,645
445,677
448,665
450,660
453,666
456,664
459,672
461,660
464,670
467,664
471,669
473,681
476,674
479,679
482,682
484,683
487,675
490,678
493,657
495,673
498,665
501,651
504,667
506,668
509,689
513,672
515,673
518,694
521,672
524,690
526,686
529,672
532,691
535,682
537,676
540,672
543,699
546,669
548,695
551,703
555,677
558,674
560,669
563,579
566,667
568,660
571,666
574,665
577,668
579,667
582,677
585,670
588,669
590,675
593,687
596,681
599,675
602,685
605,684
608,669
610,676
613,665
616,659
619,673
621,670
624,681
627,669
629,683
632,665
635,681
638,677
641,689
644,645
647,685
649,674
652,690
655,697
658,692
660,671
663,696
666,684
669,666
671,668
674,666
677,657
680,648
683,664
686,685
689,679
692,676
694,682
697,686
700,681
703,680
705,699
708,694
711,667
713,671
716,672
719,675
722,680
724,674
728,677
731,679
734,666
736,670
739,683
742,685
744,686
747,675
750,666
753,670
755,672
758,670
761,684
763,687
766,686
770,686
773,677
775,693
778,675
781,672
