Timestamp,Amplitude
20241211_105649,683
628662,673
628665,683
0,686
2,682
3,682
4,677
5,688
7,684
9,687
11,674
14,677
16,677
19,684
21,684
24,683
26,674
29,687
31,685
34,693
36,676
38,686
41,676
44,678
47,673
49,686
52,676
54,670
57,682
59,676
62,678
64,679
67,688
69,672
72,673
74,683
77,685
79,671
82,676
84,673
88,685
90,682
93,679
95,688
97,684
100,671
103,681
105,690
108,688
111,677
114,680
116,676
119,683
122,667
125,677
128,670
131,683
134,676
137,681
139,673
142,686
145,682
148,684
150,692
153,673
156,673
159,686
161,679
164,686
167,685
169,679
173,692
176,674
179,685
181,682
184,669
187,685
190,679
192,680
195,685
198,686
201,678
203,685
206,685
209,688
211,681
215,671
218,675
221,669
223,682
226,688
229,683
232,679
234,688
237,678
240,682
243,680
245,673
248,683
251,675
253,682
257,685
260,687
263,695
265,667
268,664
271,681
273,675
276,677
279,685
282,674
284,674
287,680
290,681
293,687
295,680
299,686
302,676
305,683
307,674
310,680
313,682
316,696
318,687
321,671
324,679
327,674
329,683
332,672
335,680
337,683
340,685
344,675
347,678
349,689
352,684
355,671
357,688
360,687
363,684
366,677
368,678
371,686
374,677
377,673
379,682
382,681
386,677
388,683
391,663
394,678
397,671
399,686
402,685
405,689
407,688
410,680
413,679
416,675
418,676
421,681
424,678
428,675
430,686
433,689
436,683
439,674
441,679
444,676
447,678
450,690
452,678
455,684
458,680
461,683
463,671
466,683
470,679
472,670
475,688
478,684
481,688
483,685
486,684
489,679
492,669
494,679
497,685
500,683
503,690
505,687
508,671
512,675
515,681
517,673
520,675
523,684
526,692
528,681
531,684
534,685
536,689
539,669
542,676
545,686
547,672
550,658
553,671
557,682
559,694
562,684
565,690
567,687
570,683
573,688
576,685
578,675
581,685
584,685
587,671
589,686
592,676
595,683
598,687
601,675
604,665
607,677
609,678
612,673
615,685
618,684
620,676
623,666
626,673
628,684
631,685
634,681
637,688
640,683
643,685
646,685
649,684
651,684
654,670
657,678
660,676
662,675
665,681
668,673
670,675
673,676
676,688
679,685
681,703
685,681
688,663
691,685
693,683
696,686
699,685
702,674
704,679
707,673
710,677
713,684
715,682
718,679
721,682
724,684
727,682
730,678
733,669
735,692
738,680
741,676
744,658
746,676
749,686
752,679
754,674
757,677
760,684
763,684
765,687
769,689
772,680
774,685
777,691
780,675
783,686
785,677
788,683
791,671
794,685
796,691
799,684
802,676
805,680
807,682
811,679
814,667
817,675
819,683
822,686
825,688
828,678
830,681
833,677
836,675
838,680
841,688
844,675
847,683
849,687
852,679
856,690
859,677
861,690
864,692
867,687
870,671
872,685
875,681
878,676
880,677
883,685
886,678
889,674
891,679
894,671
898,669
901,686
903,686
906,670
909,689
911,681
914,678
917,672
920,684
922,685
925,683
928,677
931,680
933,676
936,682
940,678
943,680
945,686
948,672
951,679
953,689
956,678
959,675
962,688
964,685
967,677
970,686
973,665
975,688
978,678
982,679
985,676
987,685
990,685
993,686
995,687
998,675
1001,684
1004,678
1007,684
1010,667
1013,673
1016,681
1019,679
1022,678
1026,680
1029,671
1032,706
1035,669
1038,683
1041,683
1044,677
1047,683
1050,678
1053,681
1056,683
1059,682
1062,672
1065,686
1069,672
1072,675
1075,672
1077,669
1080,682
1083,686
1086,678
1089,676
1092,684
1095,683
1098,671
1101,689
1104,682
1107,677
1111,682
1114,681
1117,681
1120,671
1123,680
1126,685
1129,674
1132,669
1135,676
1138,663
1141,679
1144,684
1147,689
1150,688
1154,679
1157,678
1160,686
1163,685
1166,681
1169,682
1172,693
1175,681
1178,678
1181,686
1184,674
1187,673
1190,679
1193,675
1197,680
1200,692
1203,685
1206,672
1209,680
1212,681
1215,688
1218,686
1221,683
1224,675
1227,666
1230,680
1233,683
1236,683
1240,682
1243,693
1246,682
1249,676
1251,689
1254,684
1257,679
1260,685
1263,680
1266,682
1269,683
1272,674
1275,667
1278,685
1282,671
1285,681
1288,689
1291,686
1294,665
1297,668
1300,670
1303,682
1306,686
1309,682
1312,653
1315,667
1318,677
1321,674
1325,693
1328,671
1331,680
1334,680
1337,683
1340,687
1343,673
1346,687
1349,686
1352,673
1355,674
1358,687
1361,684
1364,676
1368,700
1371,679
1374,685
1377,672
1380,684
1383,682
1386,672
1389,680
1391,681
1394,674
1397,681
1400,685
1403,686
1406,680
1410,687
1413,667
1416,685
1419,677
1422,677
1425,676
1428,677
1431,671
1434,683
1437,679
1440,683
1443,695
1446,685
1449,683
1453,679
1456,688
1459,687
1462,680
1465,691
1468,678
1471,676
1474,689
1477,674
1480,679
1483,680
1486,674
1489,668
1492,678
1496,675
1499,682
1502,671
1505,676
1508,678
1511,691
1514,676
1517,684
1520,677
1523,676
1526,688
1529,685
1532,675
1536,676
1539,665
1542,697
1545,699
1548,682
1551,684
1554,679
1557,695
1560,685
1563,676
1566,674
1569,684
1572,684
1575,680
1579,685
1582,681
1585,690
1588,684
1591,668
1594,678
1597,685
1600,681
1603,682
1606,689
1609,677
1612,674
1615,665
1618,680
1622,672
1625,682
1628,683
1631,683
1634,692
1637,688
1640,695
1642,678
1645,663
1648,679
1651,678
1654,685
1657,684
1660,690
1664,679
1667,684
1670,687
1673,676
1676,675
1679,681
1682,677
1685,675
1688,675
1691,685
1694,685
1697,687
1700,681
1703,690
1707,685
1710,684
1713,672
1716,685
1719,689
1722,681
1725,678
1728,680
1731,682
1734,675
1737,676
1740,682
1743,689
1746,693
1750,683
1753,689
1756,675
1759,675
1762,687
1765,680
1768,672
1771,685
1774,659
1777,679
1780,674
1783,688
1786,678
1789,680
1793,679
1796,687
1799,687
1802,670
1805,671
1808,680
1811,682
1814,690
1817,668
1820,667
1823,681
1826,684
1829,689
1832,677
1836,683
1839,687
1842,675
1844,688
1847,676
1850,678
1853,683
1856,678
1859,682
1862,667
1865,680
1868,680
1871,668
1874,672
1878,690
1881,680
1884,681
1887,664
1890,678
1893,686
1896,677
1899,683
1902,673
1905,690
1908,670
1911,679
1914,676
1917,685
1921,684
1924,678
1927,679
1930,680
1933,678
1936,678
1939,675
1942,677
1945,694
1948,682
1951,683
1954,672
1957,688
1960,687
1964,676
1967,671
1970,667
1973,692
1976,690
1979,676
1982,682
1985,668
1988,688
1990,690
1993,681
1996,677
1999,680
2002,679
2006,685
2009,687
2012,683
2015,676
2018,679
2021,691
2024,683
2027,673
2030,697
2033,685
2036,684
2039,678
2042,682
2045,675
2049,684
2052,678
2055,678
2058,679
2061,682
2064,683
2067,684
2070,684
2073,677
2076,679
2079,683
2082,674
2085,679
2088,681
2092,676
2095,670
2098,685
2101,677
2104,676
2107,671
2110,687
2113,675
2116,680
2119,693
2122,677
2125,678
2128,668
2131,677
2135,684
2138,677
2141,684
2144,689
2147,689
2150,679
2153,686
2156,693
2159,675
2162,675
2164,686
2167,678
2170,673
2173,689
2177,684
2180,685
2183,678
2186,675
2189,672
2192,683
2195,682
2198,671
2201,671
2204,692
2207,675
2210,675
2213,681
2216,681
2220,689
2223,672
2226,672
2229,689
2232,686
2235,686
2238,681
2241,676
2244,684
2247,674
2250,685
2253,682
2256,667
2259,672
2263,695
2266,680
2269,682
2272,677
2275,680
2278,688
2281,683
2284,671
2287,673
2290,674
2293,679
2296,686
2299,675
2302,679
2306,677
2309,681
2312,692
2315,669
2318,675
2321,675
2324,696
2327,675
2330,688
2333,682
2336,670
2339,674
2342,688
2345,673
2349,684
2352,683
2355,685
2358,679
2361,666
2364,681
2367,688
2370,675
2373,675
2376,683
2378,698
2381,677
2384,678
2387,675
2391,677
2394,680
2397,682
2400,678
2403,686
2406,674
2409,679
2412,680
2415,690
2418,678
2421,686
2424,672
2427,685
2430,675
2434,683
2437,673
2440,676
2443,677
2446,683
2449,681
2452,679
2455,685
2458,685
2461,672
2464,679
2467,679
2470,685
2473,675
2477,673
2480,681
2483,689
2486,690
2489,665
2492,677
2495,680
2498,690
2501,679
2504,688
2507,676
2510,680
2513,685
2516,683
2520,680
2523,683
2526,680
2529,683
2532,670
2535,684
2538,684
2541,671
2544,674
2546,683
2549,673
2552,675
2555,676
2558,688
2562,670
2565,682
2568,687
2571,682
2574,682
2577,683
2580,684
2583,675
2586,670
2589,691
2592,677
2595,692
2598,682
2601,675
2605,680
2608,678
2611,682
2614,680
2617,673
2620,683
2623,686
2626,680
2629,681
2632,672
2635,682
2638,680
2641,673
2644,672
2648,671
2651,672
2654,671
2657,680
2660,690
2663,690
2666,679
2669,689
2672,675
2675,682
2678,678
2681,675
2684,677
2688,677
2691,690
2694,676
2697,683
2700,671
2703,679
2706,674
2709,680
2712,679
2715,678
2718,682
2721,693
2724,680
2727,680
2731,684
2733,683
2736,684
2739,675
2742,685
2745,679
2748,672
2751,679
2754,682
2757,681
2760,682
2763,680
2766,665
2769,676
2772,687
2776,677
2779,668
2782,688
2785,682
2788,679
2791,678
2794,677
2797,688
2800,674
2803,675
2806,683
2809,673
2812,674
2816,692
2819,680
